gene_ID	HepG2	HepG2-215	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000103494	127.646288696273	143.667554842083	127.349417773528	0.511771730154816	0.230535553708822	2.21992539511371	0.0264238323274679	0.0589155160176925
ENSG00000258947	19.3258209255804	25.5073567406184	19.2329849761448	1.94180943335968	0.661855939081433	2.9338853347069	0.00334747849926217	0.00875798395924665
ENSG00000065457	464.838024826972	289.914100023403	347.646972119872	0.14300413745499	0.159888503550553	0.894399123635402	0.371108381204661	0.588490384950854
ENSG00000070729	2.26575846885283	7.84823715106716	5.03686256008923	2.7553699130185	1.60416438044105	1.71763564047029	0.0858630952475226	0.170903025685941
ENSG00000159579	755.234032311514	316.50879822389	446.117298457635	0.695461710641157	0.159443202337504	4.3618147430897	1.28988069286008e-05	4.70002083679189e-05
ENSG00000189067	1097.96253058317	896.179463710824	861.9091952138	0.837808018819231	0.139243676320306	6.01684788106281	1.77846059964399e-09	9.50916083908275e-09
ENSG00000183454	0.484646245686012	29.6969613238467	13.3501603156705	0.825216695619958	1.75261082384552	0.470849936787048	0.637747901018451	0.858559217177995
ENSG00000213853	143.168454412784	345.614379555533	1150.50830545404	-4.70217560139188	0.144130493681733	-32.6244327711467	1.84730842735586e-233	1.80260356341385e-230
ENSG00000166188	87.2403308095208	201.270307258402	139.622797794203	-0.350209774080735	0.254808299776295	-1.37440489335785	0.169316017854544	0.307183360086389
ENSG00000229809	62.9727681674961	35.1252471834614	62.0465923635102	-0.983565436529643	0.355671866490304	-2.76537316891342	0.00568577106470354	0.0143382230389914
ENSG00000166451	1086.51651895461	306.253698506521	485.997642807372	2.31717058567553	0.148810237346764	15.5713116717632	1.14044352481285e-54	4.9240919978424e-53
ENSG00000205423	163.816279615816	58.1805625341081	119.968849196844	-0.67130503272052	0.269462667527088	-2.49127286863601	0.012728632183357	0.0302904506389946
ENSG00000205730	105.019625169203	20.0760741655105	103.463125224771	-1.637424425633	0.351656093037166	-4.65632320342005	3.21906458855999e-06	1.25395737545583e-05
ENSG00000126856	0.447435512212332	2.63831097144521	1.28806291691735	-0.424318256033922	2.49738262834415	-0.169905184419121	0.865084703829341	NA
ENSG00000196155	155.776453083164	521.936497179162	304.358761390527	2.56731040714742	0.255624774296957	10.0432769640904	9.83514128107976e-24	1.36516797469099e-22
ENSG00000090581	503.403164064933	283.326218137377	761.859282030196	-2.06014573531287	0.179443219519807	-11.4807666783167	1.64812536100704e-30	3.06623589565428e-29
ENSG00000066813	35.1153068818747	8.3052167966563	457.098982246607	-6.35694488386375	0.503033917181831	-12.6372092750277	1.31643935392144e-36	3.17965723157559e-35
ENSG00000005187	50.9250950973543	10.5046192003324	139.865488358224	-2.66477245264367	0.392998021547518	-6.78062561778435	1.19656584086554e-11	7.66399046614111e-11
ENSG00000066654	23.4447728308804	251.214660754745	129.924567167037	0.0798737171932408	0.348358038037598	0.229286275818961	0.8186464196851	0.96214550325844
ENSG00000005189	100.107371071078	24.6594870173663	48.3783897499674	0.971024719257913	0.385552524702195	2.51852771553744	0.0117846608453689	0.0281752516675021
ENSG00000166743	0.401594953056146	1.01898641787028	1.96392032652139	-3.0469943587051	2.09744218284211	-1.45271911837698	0.146301756554276	0.271538286344579
ENSG00000183044	1003.25223564543	487.463779208231	891.029297218215	-0.466336730156577	0.174367262085983	-2.67445118182001	0.00748516732189186	0.0185310827672259
ENSG00000184857	60.6662008238978	86.2401282265598	73.3268991394074	-0.0577930647654076	0.303037202208831	-0.190712771713028	0.848750631969834	0.973735661249972
ENSG00000153048	14.2974297752344	438.176944051808	226.583934616005	-0.279488717846598	0.394734470995847	-0.708042338287549	0.478918965775054	0.711999356213292
ENSG00000086504	1513.37588469546	408.858996471158	863.532683469398	0.533252046832556	0.150696360709591	3.53858609671533	0.000402276072404338	0.00120856216580096
ENSG00000129925	590.518756697391	1499.66193780215	1076.67764866915	-0.121379039143828	0.174145469214756	-0.696997973539827	0.485804062005114	0.719289285645384
ENSG00000236829	5.65325050424424	3.79089022821983	4.70151329231766	1.6214816769925	1.17047108597957	1.38532399169474	0.165953420843223	0.302234692159046
ENSG00000103202	1564.35781926616	969.03932045489	1013.29496013195	1.70280781509707	0.127491418402602	13.3562543772147	1.08907952286884e-40	3.03635370975833e-39
ENSG00000242612	375.066428729872	44.5412660116903	327.275930555292	-1.43061433887196	0.234372980624055	-6.10400710467021	1.03441684868444e-09	5.66910396487658e-09
ENSG00000125144	2078.27359777847	2.79216409595309	520.982982191693	8.68635698325171	1.07321504695208	8.09377114858841	5.78453229277934e-16	5.08060001016569e-15
ENSG00000157429	0	14.2188467017051	6.27271431803277	-0.172588261907619	1.88492041186474	-0.0915626255736061	0.92704554713685	0.997641075154275
ENSG00000140835	0	0.553902658039722	24.6817093993559	-7.99486834356641	1.82687901381219	-4.37624401130063	1.20741842456982e-05	4.40942701607496e-05
ENSG00000198650	52.11370267122	1.7691256209621	43.6689416178922	-1.95513742593363	0.967839424764072	-2.02010517024581	0.0433724796837913	0.0925393367780552
ENSG00000140832	18.7917359794664	3.60680985452984	10.0803527215731	-1.62504419719825	1.07405500449238	-1.51299904604633	0.130279901171244	0.245585101058437
ENSG00000040199	158.701590208645	101.958524351267	126.943447310504	-0.025595839354136	0.267972435321289	-0.0955166874661848	0.923904436178538	0.99711989030915
ENSG00000263666	9.80043214025877	0	4.30979800396039	0.463842373301872	2.07857656445615	0.22315385501483	0.823415764711992	0.964684631674088
ENSG00000166747	1924.23572085918	561.837881633557	1053.30509851154	0.594025518796951	0.126391080385847	4.69990063368009	2.60288109565111e-06	1.02044651391577e-05
ENSG00000260765	0	0	1.01397043970078	0	6.1366109472781	0	1	NA
ENSG00000166509	0	89.3408060792382	46.7704041460513	0.351535021744034	1.69519321464231	0.207371654574613	0.835719617816284	0.969846230677445
